city,latitude,longitude,country,citycode,density,timezone
La Fontaine,48.2736,2.8524,France,FR-J,57.8,Europe/Paris
Fayence,43.6235,6.694,France,FR-U,179.5,Europe/Paris
Montigny-en-Cambrésis,50.0909,3.4123,France,FR-HDF,105.3,Europe/Paris
Thonnelle,49.5536,5.3642,France,FR-GES,25,Europe/Brussels
Obtrée,47.9219,4.5557,France,FR-BFC,13,Europe/Paris
Champ-Richard,44.2509,6.6781,France,FR-U,6.5,Europe/Paris
La Fontaine,47.3117,-1.9819,France,FR-R,45.1,Europe/Paris
Trapont,45.99,1.4551,France,FR-NAQ,33.9,Europe/Paris
Harlettes,50.7167,2.0022,France,FR-HDF,87.8,Europe/Paris
Roizy,49.425,4.178,France,FR-GES,24.4,Europe/Paris
Chassagne,45.3787,1.9016,France,FR-NAQ,15.9,Europe/Paris
Chevroches,47.4495,3.5454,France,FR-BFC,45.3,Europe/Paris
Chevroches,47.5455,3.6802,France,FR-BFC,15.2,Europe/Paris
Mornay,46.1927,5.5181,France,FR-ARA,60.2,Europe/Paris
Isse,49.0654,4.2053,France,FR-GES,17.5,Europe/Paris
La Haie,48.4582,-4.1793,France,FR-E,49.2,Europe/Paris
Bessas,44.3447,4.3026,France,FR-ARA,13.9,Europe/Paris
Preuschdorf,48.9447,7.8011,France,FR-GES,132.3,Europe/Paris
Montot,45.8387,2.7705,France,FR-ARA,24.7,Europe/Paris
Saint-Cyr-sur-Mer,43.1805,5.7012,France,FR-U,655.7,Europe/Paris
Lauzerville,43.5559,1.5648,France,FR-OCC,404.8,Europe/Paris
Sonneville,45.8031,-0.1335,France,FR-NAQ,17.9,Europe/Paris
Auty,44.1905,1.4677,France,FR-OCC,14.7,Europe/Paris
La Mulotière,48.6225,0.9598,France,FR-F,13,Europe/Paris
Corpeau,46.9292,4.7523,France,FR-BFC,229.2,Europe/Paris
Fontarèches,44.1084,4.438,France,FR-OCC,20.1,Europe/Paris
Labruyère,47.0442,5.1518,France,FR-BFC,33.4,Europe/Paris
Chauffourt,47.9743,5.4315,France,FR-GES,22.6,Europe/Paris
Geiswasser,47.9779,7.6025,France,FR-GES,59.2,Europe/Berlin
Nojaret,44.5304,3.5781,France,FR-OCC,44.8,Europe/Paris
Tréauville,49.5312,-1.8124,France,FR-NOR,61.2,Europe/Paris
Roullours,48.8331,-0.8398,France,FR-NOR,71.1,Europe/Paris
Perran,48.278,-3.2865,France,FR-E,24,Europe/Paris
Sermoise,46.9514,3.185,France,FR-BFC,71.4,Europe/Paris
Linthelles,48.7163,3.8221,France,FR-GES,9.4,Europe/Paris
Lignières-les-Roye,49.6784,2.6506,France,FR-HDF,24.8,Europe/Paris
La Fontade,44.7212,1.3336,France,FR-OCC,97.5,Europe/Paris
Leudon,48.5386,3.1428,France,FR-J,56.2,Europe/Paris
Saint-Romans-des-Champs,46.2038,-0.3462,France,FR-NAQ,41.8,Europe/Paris
Tréprel,48.8989,-0.3467,France,FR-NOR,20.5,Europe/Paris
Les Grands Faux,47.1544,3.5475,France,FR-BFC,8.4,Europe/Paris
Thaas,48.6481,3.8789,France,FR-GES,11,Europe/Paris
Cannes,43.9005,4.0834,France,FR-OCC,41.7,Europe/Paris
Melz-sur-Seine,48.4982,3.4177,France,FR-J,21.4,Europe/Paris
La Saussaye,49.0333,1.4833,France,FR-J,68,Europe/Paris
Marnaval,48.6249,4.9821,France,FR-GES,482,Europe/Paris
Marspich,49.3362,6.0799,France,FR-GES,1269.9,Europe/Paris
Aunay-les-Bois,48.5403,0.2857,France,FR-NOR,21.2,Europe/Paris
Varennes-Jarcy,48.6791,2.5615,France,FR-J,500.1,Europe/Paris
Cerniébaud,46.7324,6.1036,France,FR-BFC,7.4,Europe/Paris
Bercu,50.5213,3.2788,France,FR-HDF,145.2,Europe/Paris
Bilhac,45.0813,3.8508,France,FR-ARA,86.4,Europe/Paris
Saint-Point-Lac,46.8133,6.303,France,FR-BFC,102.6,Europe/Paris
Chérault,47.0209,3.3986,France,FR-BFC,37.2,Europe/Paris
Lachapelle-aux-Pots,49.4491,1.9023,France,FR-HDF,172.5,Europe/Paris
Auchonvillers,50.0811,2.6306,France,FR-HDF,21.1,Europe/Paris
Le Guézou,48.5232,-4.2887,France,FR-E,82.4,Europe/Paris
La Grange au Rouge,47.3006,1.7862,France,FR-F,90.7,Europe/Paris
Auzouer-en-Touraine,47.5423,0.9207,France,FR-F,75.4,Europe/Paris
Le Bourg d’Arud,44.9861,6.1197,France,FR-ARA,18.9,Europe/Paris
Tréfaven,47.7658,-3.3674,France,FR-E,3856.1,Europe/Paris
Sourdeval-les-Bois,48.9089,-1.2758,France,FR-NOR,28,Europe/Paris
Étrabonne,47.2341,5.743,France,FR-BFC,45.8,Europe/Paris
Oberrœdern,48.9215,7.9737,France,FR-GES,108.7,Europe/Paris
Le Rual,45.5273,5.4983,France,FR-ARA,132.3,Europe/Paris
Le Rual,45.6346,5.4075,France,FR-ARA,115.2,Europe/Paris
Colombe-lès-Bithaine,47.7178,6.3654,France,FR-BFC,31,Europe/Paris
Montsoult,49.0694,2.3197,France,FR-J,785.4,Europe/Paris
Colombier-le-Cardinal,45.2668,4.7424,France,FR-ARA,124.6,Europe/Paris
Lespinassière,43.403,2.5376,France,FR-OCC,7.3,Europe/Paris
Le Barboux,47.1203,6.7161,France,FR-BFC,24.3,Europe/Paris
Landreville,48.0737,4.4727,France,FR-GES,37.1,Europe/Paris
Landreville,49.3793,5.009,France,FR-GES,6.7,Europe/Paris
Hélesmes,50.3704,3.3592,France,FR-HDF,284.2,Europe/Paris
Oinville-sur-Montcient,49.0272,1.8493,France,FR-J,286.4,Europe/Paris
La Charmette,45.8428,6.4114,France,FR-ARA,24.3,Europe/Paris
La Charmette,45.1,6.4333,France,FR-ARA,9.6,Europe/Paris
Beuvrigny,48.9688,-1.0017,France,FR-NOR,29.8,Europe/Paris
Douvrend,49.869,1.3227,France,FR-NOR,28,Europe/Paris
Nontron,45.5296,0.6617,France,FR-NAQ,131.3,Europe/Paris
Le Cailloux,45.0087,1.142,France,FR-NAQ,25.7,Europe/Paris
Étrechet,46.7794,1.784,France,FR-F,50.1,Europe/Paris
Macaye,43.3344,-1.3175,France,FR-NAQ,29,Europe/Paris
Monsireigne,46.7444,-0.9487,France,FR-R,49.4,Europe/Paris
Fals,44.0932,0.6743,France,FR-NAQ,40.8,Europe/Paris
Liessies,50.1183,4.0826,France,FR-HDF,32.6,Europe/Paris
Écharvine,45.8529,6.2028,France,FR-ARA,184.4,Europe/Paris
La Côte,45.9142,5.2005,France,FR-ARA,567.2,Europe/Paris
La Côte,45.6609,4.9879,France,FR-ARA,543.2,Europe/Paris
La Côte,46.445,2.9116,France,FR-ARA,18.9,Europe/Paris
La Côte,45.1273,5.4713,France,FR-ARA,9,Europe/Paris
Challement,47.3145,3.5871,France,FR-BFC,6.9,Europe/Paris
Dole,47.0931,5.4906,France,FR-BFC,641.6,Europe/Paris
Bailleul-le-Soc,49.4167,2.5772,France,FR-HDF,46.1,Europe/Paris
La Palle,46.2348,-1.158,France,FR-NAQ,232.2,Europe/Paris
Ladignac,44.8787,2.7205,France,FR-OCC,11.9,Europe/Paris
Ladignac,44.6767,1.7739,France,FR-OCC,5.1,Europe/Paris
Laissaud,45.4477,6.0391,France,FR-ARA,141.6,Europe/Paris
Maigné,47.9378,-0.0536,France,FR-R,30.5,Europe/Paris
Pontillou,45.0791,0.5037,France,FR-NAQ,29.1,Europe/Paris
Cobrieux,50.5424,3.2285,France,FR-HDF,208.6,Europe/Paris
Castelnau,44.3752,-0.8018,France,FR-NAQ,9.6,Europe/Paris
Le Val,48.6539,1.6356,France,FR-J,63.4,Europe/Paris
Mantelet,47.0459,3.3688,France,FR-BFC,17.7,Europe/Paris
Poses,49.3054,1.2435,France,FR-NOR,367.7,Europe/Paris
Larribar,43.2927,-1.0123,France,FR-NAQ,18.5,Europe/Paris
Vicquemare,49.7369,0.8511,France,FR-NOR,33.4,Europe/Paris
Burelles,49.7822,3.8972,France,FR-HDF,9.5,Europe/Paris
Mambouhans,47.3721,6.654,France,FR-BFC,43.8,Europe/Paris
Laferté-sur-Amance,47.8328,5.6965,France,FR-GES,11.5,Europe/Paris
Dilo,48.0834,3.5443,France,FR-BFC,22.3,Europe/Paris
Les Gaillards,44.5377,6.5329,France,FR-U,20.5,Europe/Paris
Villesauge,47.4645,3.1624,France,FR-BFC,12.2,Europe/Paris
Monsempron,44.4914,0.941,France,FR-NAQ,225.3,Europe/Paris
Busson,48.326,5.359,France,FR-GES,4.1,Europe/Paris
Faurilles,44.7032,0.6937,France,FR-NAQ,10.3,Europe/Paris
Pouligny-Notre-Dame,46.4833,2.0167,France,FR-F,19,Europe/Paris
Popian,43.6194,3.5359,France,FR-OCC,77.7,Europe/Paris
Épernay,45.452,5.8834,France,FR-ARA,18.6,Europe/Paris
Petit Noir,46.9375,5.3428,France,FR-BFC,61.9,Europe/Paris
Prangey,47.7391,5.2816,France,FR-GES,25.8,Europe/Paris
La Cannelais,47.2738,-2.0084,France,FR-R,72.5,Europe/Paris
La Ronceraie,45.2004,4.8123,France,FR-ARA,187.2,Europe/Paris
Bois-d’Arcy,47.5468,3.7163,France,FR-BFC,11.7,Europe/Paris
Kirrberg,48.8226,7.0641,France,FR-GES,29,Europe/Paris
Arrien,43.3103,-0.1557,France,FR-NAQ,32.9,Europe/Paris
Cros-de-Géorand,44.7931,4.126,France,FR-ARA,3.7,Europe/Paris
Raventhun,50.816,1.6276,France,FR-HDF,307.4,Europe/Paris
Rapey,48.3134,6.2529,France,FR-GES,5.3,Europe/Paris
Fresne,48.218,2.2605,France,FR-F,24.4,Europe/Paris
Larzac,44.7474,1.0075,France,FR-NAQ,21.2,Europe/Paris
Dio,43.6687,3.2107,France,FR-OCC,9.3,Europe/Paris
La Monta,44.7667,6.9833,France,FR-U,1.3,Europe/Paris
Gabarret,43.9858,0.0107,France,FR-NAQ,76.3,Europe/Paris
Leffonds,47.9719,5.1637,France,FR-GES,9.5,Europe/Paris
Richebourg,49.4658,1.5008,France,FR-NOR,34.1,Europe/Paris
Saint-Laurent,45.5641,4.3004,France,FR-ARA,773.4,Europe/Paris
Saint-Laurent,45.5237,6.0886,France,FR-ARA,106.6,Europe/Paris
Saint-Laurent,46.0457,6.3583,France,FR-ARA,83.8,Europe/Paris
Grand Passieu,45.7578,5.2226,France,FR-ARA,249.3,Europe/Paris
Oyhercq,43.2775,-0.9538,France,FR-NAQ,11.4,Europe/Paris
Tournemire,43.9691,3.0192,France,FR-OCC,48.9,Europe/Paris
Plémet,48.1771,-2.5943,France,FR-E,71.7,Europe/Paris
Bouzanville,48.3739,6.1018,France,FR-GES,11.7,Europe/Paris
Brognard,47.5309,6.8658,France,FR-BFC,194,Europe/Paris
Barneville-sur-Seine,49.3807,0.8454,France,FR-NOR,60,Europe/Paris
Feusines,46.5225,2.1014,France,FR-F,16.6,Europe/Paris
Valros,43.4201,3.366,France,FR-OCC,209.8,Europe/Paris
Barbazan-Dessus,43.1644,0.1416,France,FR-OCC,28.6,Europe/Paris
Pennes-le-Sec,44.638,5.3177,France,FR-ARA,2.5,Europe/Paris
Ousse-Suzan,43.9561,-0.7619,France,FR-NAQ,9.6,Europe/Paris
Les Mothes,45.1456,0.8845,France,FR-NAQ,32.3,Europe/Paris
Thiers-sur-Thève,49.1525,2.5705,France,FR-HDF,194,Europe/Paris
Lafare,44.1473,5.0515,France,FR-U,22.2,Europe/Paris
Les Ventes,48.9496,1.087,France,FR-NOR,51.9,Europe/Paris
Les Ventes,49.4496,1.538,France,FR-NOR,34.1,Europe/Paris
Berghe-Supérieur,44.0271,7.5691,France,FR-U,5.5,Europe/Paris
Peyrole,43.8023,1.9079,France,FR-OCC,31.1,Europe/Paris
Toumilot,44.4694,-0.2416,France,FR-NAQ,41.4,Europe/Paris
Feignies,50.302,3.9195,France,FR-HDF,384.5,Europe/Brussels
Les Rases,45.6646,4.8492,France,FR-ARA,851.2,Europe/Paris
Seisseigne,47.0797,3.0458,France,FR-BFC,40.1,Europe/Paris
Caton,45.65,5.85,France,FR-ARA,230.9,Europe/Paris
Le Pessin,45.404,3.8346,France,FR-ARA,14.5,Europe/Paris
Peyruis,44.0288,5.9403,France,FR-U,155.6,Europe/Paris
Saint-Sauveur,46.8213,-0.4179,France,FR-NAQ,104.9,Europe/Paris
Saint-Sauveur,44.8684,0.586,France,FR-NAQ,102.6,Europe/Paris
Saint-Sauveur,45.2022,-0.835,France,FR-NAQ,59.8,Europe/Paris
Saint-Sauveur,46.8083,0.6234,France,FR-NAQ,35.4,Europe/Paris
Les Grillons,44.0428,6.1254,France,FR-U,157.2,Europe/Paris
Rosières-en-Santerre,49.8143,2.7009,France,FR-HDF,213.4,Europe/Paris
Beauche,48.6846,0.9658,France,FR-F,17.6,Europe/Paris
Beauché,46.8167,1.3333,France,FR-F,12.1,Europe/Paris
Le Chalon,45.1549,5.0876,France,FR-ARA,30.3,Europe/Paris
Agnicourt-et-Séchelles,49.716,3.9541,France,FR-HDF,18,Europe/Paris
Haute-Vigneulles,49.1008,6.556,France,FR-GES,47,Europe/Paris
Les Fosses,46.4774,2.3875,France,FR-ARA,6.8,Europe/Paris
Villaret,44.45,6.3833,France,FR-U,14.1,Europe/Paris
Meseran,48.0557,-4.6563,France,FR-E,48.8,Europe/Paris
Virson,46.1419,-0.9025,France,FR-NAQ,94.7,Europe/Paris
Les Glaives,47.8303,2.948,France,FR-F,17.1,Europe/Paris
Nonville,48.2825,2.7931,France,FR-J,47.7,Europe/Paris
Les Houillères,46.6485,2.2172,France,FR-F,8.2,Europe/Paris
Trégunvez,48.5,-3.8,France,FR-E,112.8,Europe/Paris
Jargeau,47.8632,2.1265,France,FR-F,351.4,Europe/Paris
Charel,45.215,2.1867,France,FR-NAQ,12.5,Europe/Paris
Viellenave-d’Arthez,43.4095,-0.4813,France,FR-NAQ,46.2,Europe/Paris
L’Échau,45.5167,6.3167,France,FR-ARA,19.8,Europe/Paris
Réminiac,47.8607,-2.2366,France,FR-E,29.6,Europe/Paris
Fossemagne,45.127,0.985,France,FR-NAQ,28.8,Europe/Paris
Vernuche,47.038,3.1368,France,FR-BFC,268.2,Europe/Paris
Meillonnas,46.2437,5.3502,France,FR-ARA,77.7,Europe/Paris
Thézan-lès-Béziers,43.4217,3.169,France,FR-OCC,229.1,Europe/Paris
Doudelainville,50.0028,1.7718,France,FR-HDF,78.3,Europe/Paris
La Maison-Blanche,48.3633,-4.5318,France,FR-E,2719,Europe/Paris
Lebeuville,48.435,6.2465,France,FR-GES,29.4,Europe/Paris
Mimeure,47.1515,4.4964,France,FR-BFC,24.3,Europe/Paris
Haboudange,48.8904,6.612,France,FR-GES,29,Europe/Paris
Longueville,50.7333,1.8833,France,FR-HDF,40.8,Europe/Paris
Lusignac,45.3277,0.3123,France,FR-NAQ,25.2,Europe/Paris
Conchy-les-Pots,49.6025,2.7246,France,FR-HDF,67.4,Europe/Paris
Prugny,48.2451,3.9428,France,FR-GES,58.7,Europe/Paris
Lieuran-Cabrières,43.5852,3.4154,France,FR-OCC,57.3,Europe/Paris
Chazemais,46.4828,2.5256,France,FR-ARA,17.2,Europe/Paris
Marenla,50.4454,1.8666,France,FR-HDF,31.4,Europe/Paris
Veymerange,49.3547,6.116,France,FR-GES,840.3,Europe/Paris
Les Dulys,47.9817,2.9265,France,FR-F,26.9,Europe/Paris
Le Sablon,48.1833,0.3,France,FR-R,55.4,Europe/Paris
Nay,43.1799,-0.2623,France,FR-NAQ,626.6,Europe/Paris
Pastina,42.93,9.4152,France,FR-H,4.8,Europe/Paris
Sauvigny-les-Bois,46.9668,3.2719,France,FR-BFC,50.9,Europe/Paris
Lançon-Provence,43.5927,5.1279,France,FR-U,134.6,Europe/Paris
Le Peyroux,46.2332,1.7685,France,FR-NAQ,38.7,Europe/Paris
Saint-Sozy,44.8804,1.5648,France,FR-OCC,59.8,Europe/Paris
Saint-Pierre-du-Bû,48.8675,-0.2174,France,FR-NOR,57.5,Europe/Paris
Marlemont,49.7494,4.3731,France,FR-GES,17.1,Europe/Paris
Chastellux-sur-Cure,47.3914,3.8896,France,FR-BFC,16.7,Europe/Paris
Lanthenay,47.3827,1.734,France,FR-F,365.4,Europe/Paris
L’Obstancie,45.8425,3.6087,France,FR-ARA,44.3,Europe/Paris
Carcagny,49.2392,-0.6187,France,FR-NOR,70.7,Europe/Paris
Salgues,44.5667,2.8667,France,FR-OCC,8.3,Europe/Paris
Cailhau,43.1473,2.1366,France,FR-OCC,26.8,Europe/Paris
Virandeville,49.5694,-1.7262,France,FR-NOR,100.2,Europe/Paris
Chaudeyrac,44.9409,3.8247,France,FR-ARA,26.4,Europe/Paris
Ambax,43.3678,0.9356,France,FR-OCC,11,Europe/Paris
Saint-Santin,44.6489,2.218,France,FR-OCC,24.3,Europe/Paris
Lachapelle-en-Blaisy,48.2,4.9667,France,FR-GES,9.3,Europe/Paris
Charsonville,47.9282,1.5798,France,FR-F,25.4,Europe/Paris
Saint-Aubin,47.0334,5.3267,France,FR-BFC,55.2,Europe/Paris
Saint-Aubin,46.9514,4.7156,France,FR-BFC,29.1,Europe/Paris
Saint-Aubin,47.4113,4.0026,France,FR-BFC,14.8,Europe/Paris
Beaucirdieu,46.8482,3.4422,France,FR-BFC,234.3,Europe/Paris
Furmeyer,44.5398,5.8725,France,FR-U,10,Europe/Paris
Clairfeuille,49.6159,1.3393,France,FR-NOR,45.7,Europe/Paris
Lironville,48.8697,5.9071,France,FR-GES,15.6,Europe/Paris
Babiot,44.7062,1.102,France,FR-NAQ,9.1,Europe/Paris
Fongalop,44.7252,0.9629,France,FR-NAQ,60.2,Europe/Paris
Bilhac,44.9435,1.774,France,FR-NAQ,34.6,Europe/Paris
Monfréville,49.3092,-1.0393,France,FR-NOR,16,Europe/Paris
Dourdan,48.5277,2.0111,France,FR-J,318.3,Europe/Paris
Malaucène,44.1739,5.1321,France,FR-U,60.2,Europe/Paris
Pazanan,44.4204,4.228,France,FR-ARA,43.5,Europe/Paris
Mont Hémel,49.7333,1.35,France,FR-NOR,37.6,Europe/Paris
Allan,44.4971,4.7907,France,FR-ARA,59.5,Europe/Paris
Loon-Plage,50.9965,2.2177,France,FR-HDF,168.7,Europe/Paris
Sauvillers-Mongival,49.7255,2.47,France,FR-HDF,35.9,Europe/Paris
Galiax,43.6157,0.0146,France,FR-OCC,26.9,Europe/Paris
Saint-Loube,43.4388,0.9921,France,FR-OCC,19.9,Europe/Paris
Lescure,44.8481,2.5438,France,FR-ARA,20.8,Europe/Paris
Lescure,45.0536,2.8853,France,FR-ARA,14.2,Europe/Paris
Pierremande,49.5724,3.2499,France,FR-HDF,36.5,Europe/Paris
Cohiniac,48.4615,-2.9496,France,FR-E,30.8,Europe/Paris
Le Gorget,48.4799,1.4972,France,FR-F,137.9,Europe/Paris
Zellenberg,48.1705,7.3201,France,FR-GES,84.7,Europe/Paris
Guiler,48.3767,-4.17,France,FR-E,53,Europe/Paris
Bouton,45.0167,4.6333,France,FR-ARA,44.8,Europe/Paris
Bouton,45.0167,4.55,France,FR-ARA,11.9,Europe/Paris
Les Bassots,47.0599,6.6844,France,FR-BFC,153.2,Europe/Zurich
Les Barres,47.5086,3.284,France,FR-BFC,16.1,Europe/Paris
Blaignac,44.5523,-0.0572,France,FR-NAQ,86.6,Europe/Paris
Béranger,45.4078,6.5072,France,FR-ARA,15.5,Europe/Paris
Boisset,44.0476,4.0091,France,FR-OCC,191.6,Europe/Paris
Boisset,43.9833,4.5,France,FR-OCC,72.6,Europe/Paris
Boisset,44.7333,1.8667,France,FR-OCC,30.4,Europe/Paris
Boisset,43.4016,2.7041,France,FR-OCC,1.4,Europe/Paris
La Cinardière,46.7167,2.8833,France,FR-ARA,30.3,Europe/Paris
Jarges,46.3404,2.4043,France,FR-ARA,26,Europe/Paris
Guillermard,45.5921,5.5606,France,FR-ARA,181.4,Europe/Paris
Loqueltas,48.4542,-5.124,France,FR-E,42.4,Europe/Paris
Dreuilhe,42.9473,1.8593,France,FR-OCC,75,Europe/Paris
Le Fayel,49.5003,0.7225,France,FR-NOR,75,Europe/Paris
Ponneau,46.6817,4.7342,France,FR-BFC,23.5,Europe/Paris
Saint-Parize-le-Châtel,46.8545,3.1827,France,FR-BFC,26.2,Europe/Paris
Brunville,49.9661,1.2689,France,FR-NOR,69.4,Europe/Paris
Le Géai,46.4063,1.9463,France,FR-NAQ,21.9,Europe/Paris
Navette,45.528,6.5088,France,FR-ARA,172.7,Europe/Paris
Bussière-Boffy,46.0505,0.8544,France,FR-NAQ,13,Europe/Paris
Saint-Martin-sur-la-Renne,48.1451,4.9539,France,FR-GES,11.8,Europe/Paris
Ornaisons,43.1809,2.8372,France,FR-OCC,136,Europe/Paris
Aumâtre,49.9197,1.7732,France,FR-HDF,40.6,Europe/Paris
Louroux-Hodement,46.4611,2.7143,France,FR-ARA,13.1,Europe/Paris
Archinard,44.6627,6.3183,France,FR-U,6.7,Europe/Paris
Sagnes-et-Goudoulet,44.7902,4.2257,France,FR-ARA,5.4,Europe/Paris
Contalmaison,50.0228,2.7312,France,FR-HDF,26.2,Europe/Paris
Niedersand,48.8998,8.1119,France,FR-GES,173.4,Europe/Paris
Montreuil-en-Auge,49.1665,0.066,France,FR-NOR,37.9,Europe/Paris
Saint-Georges-des-Agoûts,45.3754,-0.6463,France,FR-NAQ,41.2,Europe/Paris
Soulaire,47.579,-0.5528,France,FR-R,82.9,Europe/Paris
Bisrue,49.4891,0.3485,France,FR-NOR,30,Europe/Paris
Civry-en-Montagne,47.2902,4.6156,France,FR-BFC,15.2,Europe/Paris
Saint-Maximin,43.9944,4.4507,France,FR-OCC,70.5,Europe/Paris
Arles-sur-Tech,42.4565,2.6334,France,FR-OCC,98.9,Europe/Paris
Marches,44.9755,5.1084,France,FR-ARA,70.9,Europe/Paris
Puilaurens,42.8007,2.3044,France,FR-OCC,8.1,Europe/Paris
Costeraste,44.7082,1.351,France,FR-OCC,73.8,Europe/Paris
Les Essarts-de-Pommereval,49.737,1.2945,France,FR-NOR,46.3,Europe/Paris
Herran,42.9726,0.9142,France,FR-OCC,4.4,Europe/Paris
Saint-Julien-de-Gras-Capou,43.0374,1.8554,France,FR-OCC,11.1,Europe/Paris
Lavéra,43.3867,5.0267,France,FR-U,662.6,Europe/Paris
Petit Beire,47.4056,5.2017,France,FR-BFC,46.3,Europe/Paris
Rainecourt,49.8665,2.7235,France,FR-HDF,53.2,Europe/Paris
Loconville,49.2564,1.9188,France,FR-HDF,81.1,Europe/Paris
La Feuillade,45.1139,1.403,France,FR-NAQ,226.4,Europe/Paris
La Feuillade,45.5667,2.1667,France,FR-NAQ,29.3,Europe/Paris
Bédarieux,43.616,3.1589,France,FR-OCC,251.7,Europe/Paris
Cul de Boeuf,45.5249,5.0771,France,FR-ARA,92.1,Europe/Paris
Saint-Illiers-le-Bois,48.959,1.506,France,FR-J,112.8,Europe/Paris
Velle-sur-Moselle,48.5327,6.2763,France,FR-GES,71.4,Europe/Paris
Servissac,45.0183,3.9786,France,FR-ARA,129.6,Europe/Paris
Saint-Mont,43.6516,-0.1502,France,FR-OCC,23,Europe/Paris
Onsac,44.9644,2.5861,France,FR-ARA,37.6,Europe/Paris
Grémonville,49.6699,0.8271,France,FR-NOR,43.1,Europe/Paris
Bonnay,47.3333,6.05,France,FR-BFC,113.2,Europe/Paris
Bonnay,46.5502,4.6209,France,FR-BFC,27.8,Europe/Paris
Sainte-Gauburge-Sainte-Colombe,48.7172,0.4313,France,FR-NOR,31.1,Europe/Paris
Buhy,49.1934,1.6915,France,FR-J,51.9,Europe/Paris
Harsault,48.057,6.2394,France,FR-GES,38.2,Europe/Paris
L’Hermetière,44.85,6.6,France,FR-U,21.5,Europe/Paris
Merviel,43.0163,1.7587,France,FR-OCC,15.4,Europe/Paris
Garchy,47.2631,3.0715,France,FR-BFC,19.8,Europe/Paris
Rançonnières,47.9358,5.5583,France,FR-GES,13.1,Europe/Paris
La Courière,46.05,1.5167,France,FR-NAQ,17.2,Europe/Paris
Logonnet,47.3668,-3.234,France,FR-E,38.6,Europe/Paris
Nohanent,45.8081,3.0551,France,FR-ARA,488.9,Europe/Paris
Rayret,44.1963,2.4936,France,FR-OCC,29.1,Europe/Paris
La Borie Blanche,44.6735,1.0541,France,FR-NAQ,14.4,Europe/Paris
Conques,44.5994,2.3974,France,FR-OCC,8.7,Europe/Paris
Saint-Thurien,49.407,0.5586,France,FR-NOR,40.5,Europe/Paris
Bévillers,50.1574,3.3901,France,FR-HDF,125.7,Europe/Paris
Kerguillaouet,47.7948,-3.7962,France,FR-E,107.4,Europe/Paris
Saint-Théo,48.2577,-2.7167,France,FR-E,54.5,Europe/Paris
Saint-Cirgues,44.7378,2.124,France,FR-OCC,12.1,Europe/Paris
Uglas,43.1409,0.4336,France,FR-OCC,36.1,Europe/Paris
Uffour,45.193,3.8193,France,FR-ARA,13.9,Europe/Paris
Urcuray,43.3668,-1.3562,France,FR-NAQ,85.3,Europe/Paris
Artzenheim,48.1154,7.5429,France,FR-GES,100,Europe/Paris
Kervédan,47.6441,-3.5011,France,FR-E,140.6,Europe/Paris
Fréconrupt,48.4716,7.1833,France,FR-GES,129.4,Europe/Paris
Baptresse,46.4255,0.2897,France,FR-NAQ,66.2,Europe/Paris
Montfroc,44.1745,5.6388,France,FR-ARA,6.4,Europe/Paris
Campagne-lès-Wardrecques,50.7191,2.3336,France,FR-HDF,266.8,Europe/Paris
Samerey,47.0916,5.3616,France,FR-BFC,18.9,Europe/Paris
Virolobier,46.3369,2.9135,France,FR-ARA,9,Europe/Paris
La Liardière,46.3716,0.4327,France,FR-NAQ,382.3,Europe/Paris
Trappes,48.7775,2.0025,France,FR-J,3133.3,Europe/Paris
Saint-Marcel,46.7737,4.8921,France,FR-BFC,665,Europe/Paris
Saint-Marcel,47.8252,5.8253,France,FR-BFC,17.7,Europe/Paris
Le Fief,47.2323,-2.165,France,FR-R,656.9,Europe/Paris
Fleury-Mérogis,48.6311,2.3619,France,FR-J,1458.4,Europe/Paris
Sénarmont,48.5055,1.3964,France,FR-F,48.8,Europe/Paris
Nesles-la-Montagne,49.0196,3.4261,France,FR-HDF,72.5,Europe/Paris
Peyrie,44.5426,1.0147,France,FR-NAQ,28.3,Europe/Paris
Métreville,49.15,1.25,France,FR-NOR,83.5,Europe/Paris
Sanry-lès-Vigy,49.1826,6.2798,France,FR-GES,99,Europe/Paris
Laveyssière,44.9411,0.4423,France,FR-NAQ,18.7,Europe/Paris
Laveyssière,45.128,0.3925,France,FR-NAQ,8.6,Europe/Paris
Le Fief,46.9251,2.9499,France,FR-F,62.5,Europe/Paris
Noyal-sur-Brutz,47.7758,-1.3453,France,FR-R,68.1,Europe/Paris
Hinsing,49.0013,6.9626,France,FR-GES,124,Europe/Paris
Pont-Sainte-Maxence,49.3017,2.6047,France,FR-HDF,809.8,Europe/Paris
Les Maridats,44.0944,5.1786,France,FR-U,59.3,Europe/Paris
Pelloux,44.3325,5.775,France,FR-U,9.8,Europe/Paris
Solaize,45.6397,4.8404,France,FR-ARA,404.6,Europe/Paris
Échauffour,48.7404,0.388,France,FR-NOR,21.9,Europe/Paris
Soleilhas,43.8574,6.6497,France,FR-U,3.4,Europe/Paris
Fontaine-les-Bassets,48.8579,0.0037,France,FR-NOR,20.7,Europe/Paris
Sainte-Néomaye,46.373,-0.2592,France,FR-NAQ,157.1,Europe/Paris
Ganties,43.0645,0.8311,France,FR-OCC,27.5,Europe/Paris
Le Prou,45.7098,2.0475,France,FR-NAQ,12.3,Europe/Paris
Orsonville,48.0958,1.3707,France,FR-F,55.7,Europe/Paris
Saint-Macaire,44.5664,-0.2237,France,FR-NAQ,742,Europe/Paris
